run,type,module,name,attrname,attrvalue,value
General-63-20230714-10:03:30-9492,config,,,**.scalar-recording,true,
General-63-20230714-10:03:30-9492,config,,,warmup-period,1000s,
General-63-20230714-10:03:30-9492,config,,,**.S1.interArrivalTime,exponential(0.5s),
General-63-20230714-10:03:30-9492,config,,,**.S2.interArrivalTime,exponential(1s),
General-63-20230714-10:03:30-9492,config,,,**.servente.serviceTime,"uniform(0.11s,0.55s)",
General-63-20230714-10:03:30-9492,config,,,**.servente.serviceTime_2,"uniform(0.1s,0.4s)",
General-63-20230714-10:03:30-9492,config,,,**.first.Threshold,10,
General-63-20230714-10:03:30-9492,config,,,**.second.Threshold,3,
General-63-20230714-10:03:30-9492,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-63-20230714-10:03:30-9492,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-63-20230714-10:03:30-9492,config,,,**.first.capacity,10,
General-63-20230714-10:03:30-9492,config,,,**.second.capacity,-1,
General-76-20230714-10:03:31-4212,runattr,,,configname,General,
General-76-20230714-10:03:31-4212,runattr,,,datetime,20230714-10:03:31,
General-76-20230714-10:03:31-4212,runattr,,,datetimef,20230714-100331,
General-76-20230714-10:03:31-4212,runattr,,,experiment,General,
General-76-20230714-10:03:31-4212,runattr,,,inifile,omnetpp.ini,
General-76-20230714-10:03:31-4212,runattr,,,iterationvars,"$0=0.5, $1=1",
General-76-20230714-10:03:31-4212,runattr,,,iterationvarsd,0.5/1,
General-76-20230714-10:03:31-4212,runattr,,,iterationvarsf,"0.5,1-",
General-76-20230714-10:03:31-4212,runattr,,,measurement,"$0=0.5, $1=1",
General-76-20230714-10:03:31-4212,runattr,,,network,Network,
General-76-20230714-10:03:31-4212,runattr,,,processid,4212,
General-76-20230714-10:03:31-4212,runattr,,,repetition,16,
General-76-20230714-10:03:31-4212,runattr,,,replication,#16,
General-76-20230714-10:03:31-4212,runattr,,,resultdir,results,
General-76-20230714-10:03:31-4212,runattr,,,runnumber,76,
General-76-20230714-10:03:31-4212,runattr,,,seedset,76,
General-76-20230714-10:03:31-4212,config,,,sim-time-limit,5000s,
General-76-20230714-10:03:31-4212,config,,,network,Network,
General-76-20230714-10:03:31-4212,config,,,config-recording,all,
General-76-20230714-10:03:31-4212,config,,,repeat,20,
General-76-20230714-10:03:31-4212,config,,,**.scalar-recording,true,
General-76-20230714-10:03:31-4212,config,,,warmup-period,1000s,
General-76-20230714-10:03:31-4212,config,,,**.S1.interArrivalTime,exponential(0.5s),
General-76-20230714-10:03:31-4212,config,,,**.S2.interArrivalTime,exponential(1s),
General-76-20230714-10:03:31-4212,config,,,**.servente.serviceTime,"uniform(0.11s,0.55s)",
General-76-20230714-10:03:31-4212,config,,,**.servente.serviceTime_2,"uniform(0.1s,0.4s)",
General-76-20230714-10:03:31-4212,config,,,**.first.Threshold,10,
General-76-20230714-10:03:31-4212,config,,,**.second.Threshold,3,
General-76-20230714-10:03:31-4212,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
