run,type,module,name,attrname,attrvalue,value
General-7-20230414-17:11:17-5748,config,,,**.servente.switchOverTime,exponential(0.2s),
General-7-20230414-17:11:17-5748,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-7-20230414-17:11:17-5748,config,,,**.first.capacity,10,
General-7-20230414-17:11:17-5748,config,,,**.second.capacity,-1,
General-7-20230414-17:11:17-5748,config,,,**.first.Threshold,10,
General-7-20230414-17:11:17-5748,config,,,**.second.Threshold,3,
General-16-20230414-17:11:18-4480,runattr,,,configname,General,
General-16-20230414-17:11:18-4480,runattr,,,datetime,20230414-17:11:18,
General-16-20230414-17:11:18-4480,runattr,,,datetimef,20230414-171118,
General-16-20230414-17:11:18-4480,runattr,,,experiment,General,
General-16-20230414-17:11:18-4480,runattr,,,inifile,omnetpp.ini,
General-16-20230414-17:11:18-4480,runattr,,,iterationvars,,
General-16-20230414-17:11:18-4480,runattr,,,iterationvarsd,,
General-16-20230414-17:11:18-4480,runattr,,,iterationvarsf,,
General-16-20230414-17:11:18-4480,runattr,,,measurement,,
General-16-20230414-17:11:18-4480,runattr,,,network,Network,
General-16-20230414-17:11:18-4480,runattr,,,processid,4480,
General-16-20230414-17:11:18-4480,runattr,,,repetition,16,
General-16-20230414-17:11:18-4480,runattr,,,replication,#16,
General-16-20230414-17:11:18-4480,runattr,,,resultdir,results,
General-16-20230414-17:11:18-4480,runattr,,,runnumber,16,
General-16-20230414-17:11:18-4480,runattr,,,seedset,16,
General-16-20230414-17:11:18-4480,config,,,sim-time-limit,1000s,
General-16-20230414-17:11:18-4480,config,,,network,Network,
General-16-20230414-17:11:18-4480,config,,,config-recording,all,
General-16-20230414-17:11:18-4480,config,,,repeat,20,
General-16-20230414-17:11:18-4480,config,,,**.scalar-recording,true,
General-16-20230414-17:11:18-4480,config,,,**.S1.interArrivalTime,exponential(0.5s),
General-16-20230414-17:11:18-4480,config,,,**.S2.interArrivalTime,exponential(0.33s),
General-16-20230414-17:11:18-4480,config,,,**.servente.serviceTime,exponential(100.0s),
General-16-20230414-17:11:18-4480,config,,,**.servente.serviceTime_2,exponential(0.25s),
General-16-20230414-17:11:18-4480,config,,,**.servente.switchOverTime,exponential(0.2s),
General-16-20230414-17:11:18-4480,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-16-20230414-17:11:18-4480,config,,,**.first.capacity,10,
General-16-20230414-17:11:18-4480,config,,,**.second.capacity,-1,
General-16-20230414-17:11:18-4480,config,,,**.first.Threshold,10,
General-16-20230414-17:11:18-4480,config,,,**.second.Threshold,3,
General-15-20230414-17:11:18-14768,runattr,,,configname,General,
General-15-20230414-17:11:18-14768,runattr,,,datetime,20230414-17:11:18,
General-15-20230414-17:11:18-14768,runattr,,,datetimef,20230414-171118,
General-15-20230414-17:11:18-14768,runattr,,,experiment,General,
General-15-20230414-17:11:18-14768,runattr,,,inifile,omnetpp.ini,
General-15-20230414-17:11:18-14768,runattr,,,iterationvars,,
General-15-20230414-17:11:18-14768,runattr,,,iterationvarsd,,
General-15-20230414-17:11:18-14768,runattr,,,iterationvarsf,,
General-15-20230414-17:11:18-14768,runattr,,,measurement,,
